LOKAALID	NAAM	BRONACTUAL	BRONBESCHR	BRONNAUWKE	BRONTYPE	BRONTYPE_C	EINDREGIST	FYSIEKVOOR	FYSIEKVO_1	HOOGTENIVE	MUTATIETYP	MUTATIET_1	OBJECTBEGI	OBJECTEIND	TDNCODE	TIJDSTIPRE	TYPELANDGE	TYPELAND_1	VISUALISAT	VOORKOMEN_	VOORKOMEN1	GEOMETRIE_	GEOMETRIE1
124736658	NULL	01/01/11	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	08/31/12	11/30/99	502.0	08/31/12	bos: loofbos	historic 1992	14080.0	NULL	NULL	106.642683	469.726371
106099469	NULL	01/01/11	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	08/31/12	overig	historic 1992	14160.0	NULL	NULL	295.129356	3166.850221
106102428	NULL	01/01/11	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	521.0	08/31/12	grasland	historic 1992	14130.0	NULL	NULL	405.399219	2089.958199
106099945	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	374.285251	2192.579608
127811634	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	08/31/14	11/30/99	526.0	08/31/14	overig	historic 1992	14160.0	NULL	NULL	193.154127	2119.868239
127811642	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	08/31/14	11/30/99	526.0	08/31/14	overig	historic 1992	14160.0	NULL	NULL	418.999797	3074.162423
127811640	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	08/31/14	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	469.168299	3381.605394
106092651	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	08/31/14	overig	historic 1992	14160.0	NULL	NULL	610.805085	13190.793579
127811638	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	08/31/14	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	282.242235	1505.547944
106095179	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	802.472197	11129.135025
106093728	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	521.0	08/30/15	grasland	historic 1992	14130.0	NULL	NULL	335.776453	1016.10628
124736258	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	08/31/12	11/30/99	502.0	08/31/14	bos: loofbos	historic 1992	14080.0	NULL	NULL	475.647015	2534.34736
118609381	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	07/02/10	11/30/99	502.0	08/31/14	bos: loofbos	historic 1992	14080.0	NULL	NULL	76.566929	281.617992
128776421	NULL	01/01/14	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	08/30/15	11/30/99	502.0	08/30/15	bos: loofbos	historic 1992	14080.0	NULL	NULL	285.657605	698.473344
128776489	NULL	01/01/14	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	08/30/15	11/30/99	521.0	08/30/15	grasland	historic 1992	14130.0	NULL	NULL	47.94888	144.580553
106100266	NULL	01/01/11	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	521.0	08/31/12	grasland	historic 1992	14130.0	NULL	NULL	51.924609	117.971231
106101878	NULL	01/01/11	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	521.0	08/31/12	grasland	historic 1992	14130.0	NULL	NULL	56.116628	131.591242
106092993	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	519.962892	12432.414215
106092460	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	11/24/08	boomkwekerij	historic 1992	14050.0	NULL	NULL	696.720071	5951.248685
106091884	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	08/31/14	overig	historic 1992	14160.0	NULL	NULL	323.604039	2646.475371
106091436	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	452.865763	4052.080106
106099574	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	1378.250267	10565.698852
106100321	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	08/31/14	overig	historic 1992	14160.0	NULL	NULL	248.376315	2659.646043
106098341	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	868.792655	6004.30774
106094766	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	1161.758791	14637.285104
127811643	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	08/31/14	11/30/99	502.0	08/31/14	bos: loofbos	historic 1992	14080.0	NULL	NULL	80.600613	308.224106
127811071	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	08/31/14	11/30/99	526.0	08/31/14	overig	historic 1992	14160.0	NULL	NULL	325.136298	3168.028352
106091684	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	502.0	08/31/14	bos: loofbos	historic 1992	14080.0	NULL	NULL	1463.108827	7737.879756
106100301	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	969.973165	7743.261027
106095901	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	521.0	08/31/14	grasland	historic 1992	14130.0	NULL	NULL	397.409764	962.788703
106095337	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	08/31/14	overig	historic 1992	14160.0	NULL	NULL	427.969532	8929.108282
106099832	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	552.678415	6530.813687
106095795	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	08/31/14	overig	historic 1992	14160.0	NULL	NULL	185.772789	1614.947214
106094172	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	08/31/14	overig	historic 1992	14160.0	NULL	NULL	339.143382	4922.689795
106094338	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	905.953526	6393.443378
106092169	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	612.552386	5400.850316
106100548	NULL	01/01/11	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/12	boomkwekerij	historic 1992	14050.0	NULL	NULL	1139.966605	8701.127402
117976147	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	08/31/14	overig	historic 1992	14160.0	NULL	NULL	527.82711	7516.259464
106101584	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	158.105971	1503.007086
106101647	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	898.915978	5760.568831
106091867	NULL	01/01/11	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/12	boomkwekerij	historic 1992	14050.0	NULL	NULL	805.476414	7420.848157
106092518	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	521.0	08/31/12	grasland	historic 1992	14130.0	NULL	NULL	306.818661	2476.379193
106092984	NULL	01/01/11	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	521.0	08/31/12	grasland	historic 1992	14130.0	abandoned crisis	NULL	446.348603	3318.200501
106093170	NULL	01/01/11	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/12	boomkwekerij	historic 1992	14050.0	NULL	NULL	916.652593	4447.415114
106091947	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/12	boomkwekerij	historic 1992	14050.0	NULL	NULL	1502.079199	12239.323555
106098675	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/12	boomkwekerij	historic 1992	14050.0	NULL	NULL	1404.43447	12333.211415
106095402	NULL	01/01/08	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	400.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/12	boomkwekerij	historic 1992	14050.0	NULL	NULL	984.756218	4567.973895
106097077	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	08/31/12	overig	historic 1992	14160.0	NULL	NULL	176.292744	1774.218725
106094307	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/12	boomkwekerij	historic 1992	14050.0	NULL	NULL	483.062003	7862.40675
106094163	NULL	01/01/11	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/12	boomkwekerij	historic 1992	14050.0	NULL	NULL	724.302441	6498.671494
106102170	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/12	boomkwekerij	historic 1992	14050.0	NULL	NULL	592.238918	6032.572062
106101420	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	08/31/12	overig	historic 1992	14160.0	NULL	NULL	144.033245	1113.254124
106098093	NULL	01/01/14	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	08/30/15	overig	historic 1992	14160.0	NULL	NULL	220.90008	2197.511901
106092809	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/30/15	boomkwekerij	historic 1992	14050.0	NULL	NULL	1278.098734	10442.081355
106092524	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	07/02/10	overig	historic 1992	14160.0	NULL	NULL	210.933869	2482.241675
106093549	NULL	01/01/08	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	400.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	07/02/10	overig	historic 1992	14160.0	NULL	NULL	181.907924	2061.92465
106094199	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	07/02/10	overig	historic 1992	14160.0	NULL	NULL	229.100837	2917.05631
106094504	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	11/24/08	boomkwekerij	historic 1992	14050.0	NULL	NULL	734.845509	6428.752795
106098536	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	11/24/08	boomkwekerij	historic 1992	14050.0	NULL	NULL	578.755134	5273.539778
106102528	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	07/02/10	overig	historic 1992	14160.0	NULL	NULL	212.176996	1949.760653
106102289	NULL	01/01/08	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	400.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	07/02/10	boomkwekerij	historic 1992	14050.0	NULL	NULL	965.898667	2279.018964
106095032	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	11/24/08	boomkwekerij	historic 1992	14050.0	NULL	NULL	1110.351675	8269.710729
106092270	NULL	01/01/03	Digitaal bestand met gecodeerde vectoren. Deze geven tezamen de topografie van Nederland weer op de schaal 1:10.000. Voorloper van TOP10NL.	2000.0	TOP10vector	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	11/24/08	boomkwekerij	historic 1992	14050.0	NULL	NULL	634.001776	5709.512607
118547775	NULL	01/01/08	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	400.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	07/02/10	11/30/99	526.0	07/02/10	overig	historic 1992	14160.0	NULL	NULL	25.451532	39.297243
118547554	NULL	01/01/08	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	400.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	07/02/10	11/30/99	521.0	07/02/10	grasland	historic 1992	14130.0	NULL	NULL	137.656249	923.81447
124736266	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	08/31/12	11/30/99	521.0	08/31/14	grasland	historic 1992	14130.0	NULL	NULL	4070.055783	55456.072632
106094664	NULL	01/01/08	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	400.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	07/02/10	boomkwekerij	historic 1992	14050.0	NULL	NULL	1024.919594	8136.65776
106097907	NULL	01/01/08	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	400.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	07/02/10	boomkwekerij	historic 1992	14050.0	NULL	NULL	702.768393	6428.735559
106092040	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	523.0	08/31/14	boomkwekerij	historic 1992	14050.0	NULL	NULL	1861.240278	13573.640022
106100847	NULL	01/01/13	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	521.0	08/31/14	grasland	historic 1992	14130.0	abandoned crisis	NULL	679.348746	5497.005067
106100368	NULL	01/01/11	Een orthogerectificeerde fotografische opname van een deel van het aardoppervlak. Gemaakt vanuit een vliegtuig.	100.0	luchtfoto	NULL	11/30/99	NULL	NULL	0.0	NULL	NULL	11/24/08	11/30/99	526.0	08/31/14	overig	historic 1992	14160.0	NULL	NULL	515.228203	5777.955765
